price,body,mileage,engV,engType,drive,car,,,,,registration,year,model
16500,1,145,2.5,1,0,24,,,,,yes,2013,Legacy
1899,5,300,1.6,0,2,7,,,,,yes,1984,Golf II
1250,1,150,1.3,1,1,25,,,,,yes,1989,2105
3300,1,140,1.3,1,2,19,,,,,yes,2005,Sens
6150,1,87,1.4,0,2,16,,,,,yes,2007,Astra G
7999,2,154,1.5,2,2,4,,,,,yes,2008,Scenic
3900,1,101,1.5,1,2,19,,,,,yes,2008,Lanos
35000,0,87,4.7,0,0,20,,,,,yes,2007,LX 470
20000,1,25,2,1,2,21,,,,,yes,2015,6
11990,2,231,2.5,2,2,7,,,,,yes,2002,Caravelle
12900,5,35,1,1,2,0,,,,,yes,2014,Fiesta
32500,3,162,3,2,1,5,,,,,yes,2012,530
11990,2,231,2.5,2,2,7,,,,,yes,2002,T4 (Transporter) пасс.
2150,5,300,1.8,0,2,16,,,,,yes,1987,Kadett
6400,2,181,2,2,2,7,,,,,yes,2008,Caddy груз.
1296.75,1,1,1.6,1,,7,,,,,yes,1980,Jetta
18800,4,90,1.8,1,1,1,,,,,yes,2008,CLC 180
1300,4,10,1.6,2,1,7,,,,,yes,1984,T2 (Transporter)
5800,1,46,1.5,0,2,38,,,,,yes,2013,Forza
10200,1,112,2.5,1,0,24,,,,,yes,2007,Legacy
39900,4,88,6.2,1,1,1,,,,,yes,2008,CL 63 A72
13500,2,198,1.5,2,2,4,,,,,yes,2012,Grand Scenic
15300,0,162,3.3,1,0,20,,,,,yes,2006,RX 330
10200,2,153,2.5,2,2,7,,,,,yes,2007,T5 (Transporter) пасс.
2200,5,50,2,1,2,14,,,,,yes,1991,Carina
9200,1,35,2,1,2,41,,,,,yes,2015,E72rand 8
1600,1,930,1.2,0,2,38,,,,,yes,2006,1103 Славута
9000,1,198,4,2,,1,,,,,yes,2002,S 400
44000,4,1,2,1,1,17,,,,,yes,2016,Cam66
8900,3,124,1.3,2,2,30,,,,,yes,2011,Qubo пасс.
16500,0,73,2,2,,33,,,,,yes,2013,Korando
8800,1,1,1.5,1,2,37,,,,,yes,2014,C30
27000,4,192,3,2,0,14,,,,,yes,2007,Hilux
35000,4,67,5,0,0,0,,,,,yes,2011,F-150
12782.25,5,0,1.2,1,2,28,,,,,yes,2016,208
6999,5,92,1.3,1,2,29,,,,,yes,2007,Swift
1099,1,250,1.8,1,2,16,,,,,no,1996,Vectra B
9300,1,116,2,1,2,3,,,,,yes,2006,Accord
6700,2,220,2,4,2,4,,,,,yes,2007,Trafic груз.
11900,0,110,2,1,0,24,,,,,yes,2008,Forester
7999,1,135,2,0,2,21,,,,,yes,2006,6
22999,0,125,4.2,1,0,8,,,,,yes,2008,Q7
23500,1,80,2.5,0,2,14,,,,,yes,2014,Camry
12900,0,139,2.5,1,0,24,,,,,yes,2008,Forester
7500,1,131,1.6,1,2,4,,,,,yes,2009,Megane
6299,1,131,2,1,2,75,,,,,yes,2004,SM5
3800,2,80,2.2,1,1,62,,,,,yes,2008,Polarsun Business 2
9500,1,339,3,2,1,5,,,,,yes,2001,530
9600,2,184,2.2,2,1,1,,,,,yes,2012,Vito груз.
17900,0,89,3.8,0,0,11,,,,,yes,2008,Pajero Wagon
9200,1,149,1.6,2,2,34,,,,,yes,2013,C-Elysee
10300,1,106,2,1,2,3,,,,,yes,2007,Accord
11700,5,30,1.6,0,2,16,,,,,yes,2014,Astra H
8500,0,90,2.4,1,0,3,,,,,no,2011,CR-V
6500,1,272,2.8,1,1,5,,,,,yes,1996,328
28660,2,0,1.6,2,2,7,,,,,yes,2016,Caddy пасс.
7700,5,78,1.3,1,2,29,,,,,yes,2007,Swift
19899,5,25,1.6,2,2,31,,,,,yes,2013,V40
3200,1,344,1.8,0,2,39,,,,,no,1996,Toledo
9800,2,160,1.9,2,2,7,,,,,yes,2009,Caddy пасс.
41900,1,95,6.3,1,,1,,,,,yes,2011,S 63 A72
130000,4,20,5,1,0,76,,,,,yes,2008,Gallardo
21500,0,85,3.5,1,0,52,,,,,yes,2008,MKX
10500,2,200,2.7,0,1,14,,,,,yes,2005,Tacoma
2800,4,220,2.3,1,1,1,,,,,no,2000,CLK 230
0,1,16,3,2,2,1,,,,,yes,2014,S 350
16200,1,116,2,2,2,7,,,,,yes,2011,Passat B7
8299,1,19,1.2,1,2,4,,,,,yes,2013,Logan
104000,0,16,5.5,1,0,1,,,,,yes,2015,ML 63 A72
3350,4,223,1.9,2,2,7,,,,,yes,1997,Caddy груз.
34000,1,115,5,1,0,5,,,,,yes,2008,750
0,1,16,3,2,0,1,,,,,yes,2014,S 350
18500,1,1,1.5,1,2,3,,,,,yes,2016,Civic
64900,1,23,NA,4,1,23,,,,,yes,2013,Model S
45300,0,1,2,1,0,20,,,,,yes,2015,NX 200
9750,5,99,1.6,1,2,0,,,,,yes,2012,Focus
30900,0,70,2,1,0,8,,,,,yes,2012,Q3
26900,0,119,4,0,0,14,,,,,yes,2008,Land Cruiser Prado
28900,4,78,3.5,1,1,1,,,,,yes,2010,E-Class
0,0,0,2.2,2,0,1,,,,,yes,2016,GLC-Class
7700,0,50,1,1,,27,,,,,yes,2011,Forfour
35300,1,3,1.6,1,2,1,,,,,yes,2014,CLA 200
0,0,1,2.2,2,0,14,,,,,yes,2016,Rav 4
20500,0,45,2,2,0,33,,,,,yes,2014,Rexton W
12999,1,70,1.6,1,2,18,,,,,yes,2013,Octavia A5
1750,0,1,2.4,0,0,56,,,,,yes,1982,469Б
80999,0,0,3,2,0,8,,,,,yes,2016,Q7
45500,0,45,3.5,1,0,14,,,,,yes,2015,Highlander
4800,1,111,2.5,0,1,5,,,,,yes,1991,525
2999,3,5,1.3,1,2,14,,,,,yes,1989,Corolla
27000,1,137,5,4,,5,,,,,yes,2005,M5
24500,5,70,1.8,4,2,20,,,,,yes,2012,CT
13111,1,11,1.4,1,2,12,,,,,yes,2015,Rio
6200,2,196,2.2,2,2,1,,,,,yes,2002,Vito пасс.
9500,0,7,1.7,1,0,25,,,,,yes,2015,2121
16800,1,156,3.5,0,0,22,,,,,yes,2007,M35
6900,1,167,2,1,2,17,,,,,yes,2008,Epica
7800,1,171,2.2,1,2,16,,,,,yes,2006,Vectra C
4100,1,87,1.6,0,,25,,,,,yes,2008,2170
8900,5,118,1.6,2,2,15,,,,,yes,2008,i30
8900,5,125,1.8,1,2,11,,,,,yes,2009,Lancer X Sportback
4250,1,156,1.5,0,2,19,,,,,yes,2008,Lanos
4400,4,122,1.6,0,2,25,,,,,yes,2012,2113
4900,1,130,1.4,0,2,16,,,,,yes,2007,Astra G
10900,0,93,1.5,1,0,77,,,,,yes,2008,Terios
1399,4,200,1.8,0,2,3,,,,,yes,1985,Prelude
8700,0,120,2,1,0,3,,,,,yes,2006,HR-V
8200,0,85,2.4,1,0,37,,,,,yes,2006,Hover
5450,1,120,1.4,1,2,28,,,,,yes,2008,206
8500,3,200,2,1,2,14,,,,,yes,1999,Vista
1750,1,130,1.3,1,1,25,,,,,yes,1992,2106
7700,2,247,1.9,2,2,7,,,,,yes,2002,T4 (Transporter) пасс.
22500,0,95,5.6,1,0,2,,,,,yes,2008,Armada
2400,1,1,2,1,1,1,,,,,no,2001,C-Class
4999,5,250,1.9,4,2,18,,,,,no,2007,Octavia A5
10888,1,63,2,1,2,11,,,,,yes,2012,Lancer X
4300,1,148,1.6,0,2,19,,,,,yes,2008,Lanos
2000,1,300,2,1,1,31,,,,,yes,1986,240
7900,5,186,2,1,2,39,,,,,yes,2007,Leon
29800,4,49,2.4,1,0,15,,,,,yes,2013,Santa FE
19500,1,180,3,2,0,1,,,,,yes,2008,E-Class
7900,1,242,2,1,,8,,,,,yes,2002,A4
2100,1,82,1.2,1,2,38,,,,,yes,2007,1103 Славута
4500,1,238,1.8,1,2,14,,,,,yes,1996,Carina
3000,1,1,1.3,0,2,19,,,,,yes,2004,Lanos
15300,4,234,2.2,2,1,1,,,,,yes,2008,Sprinter 315 пасс.
1000,1,68,1.5,1,1,25,,,,,yes,1995,2105
4464,1,111,1.6,1,2,25,,,,,yes,2010,2170
2200,1,71,1.2,1,2,38,,,,,yes,2005,1103 Славута
5500,2,400,2.3,2,2,1,,,,,yes,1996,Vito пасс.
10900,1,375,4.4,0,1,5,,,,,yes,2001,740
2300,1,126,1.2,1,2,38,,,,,yes,2007,1103 Славута
6400,1,330,1.6,0,2,18,,,,,yes,2004,Octavia
6000,1,180,1.6,0,2,18,,,,,yes,2002,Octavia
8999,3,200,2.7,1,0,8,,,,,yes,2003,A6 Allroad
34500,0,94,3.5,1,0,20,,,,,yes,2012,RX 350
12900,0,49,2.7,1,0,15,,,,,yes,2008,Tucson
18300,5,30,1.6,1,2,14,,,,,yes,2014,Auris
8700,1,145,3.2,0,2,46,,,,,yes,2005,TL
3400,5,50,0.8,1,2,19,,,,,yes,2012,Matiz
5200,2,350,10,0,2,34,,,,,yes,2002,Xsara Picasso
0,3,105,1.6,1,2,25,,,,,yes,2006,2111
12350,2,159,2,2,2,16,,,,,yes,2010,Viv66 пасс.
3700,4,200,2,0,2,30,,,,,yes,1996,Bravo
600,3,274,NA,4,,28,,,,,no,1990,405
7700,1,178,3,0,2,2,,,,,yes,2001,Maxima
49500,0,80,3,2,0,7,,,,,yes,2014,Touareg
7800,1,240,1.8,0,2,18,,,,,yes,2006,Octavia Tour
12999,3,225,2.5,2,0,8,,,,,yes,2004,A6 Allroad
13500,0,130,2.2,2,0,15,,,,,yes,2007,Santa FE
5500,2,205,1.6,2,2,28,,,,,yes,2008,Partner груз.
1600,5,180,NA,1,2,1,,,,,no,2000,A 160
10500,2,299,2.5,2,0,7,,,,,yes,2002,Syncro
6000,1,350,2,2,1,1,,,,,yes,1985,200
8400,2,248,2.5,2,2,4,,,,,yes,2005,Trafic пасс.
16500,2,386,2.2,2,1,1,,,,,yes,2006,Sprinter 313 пасс.
28800,0,29,2.2,2,0,14,,,,,yes,2015,Rav 4
1500,4,150,1.6,4,2,16,,,,,no,1996,Tigra
2200,1,330,2,1,2,2,,,,,yes,1986,Bluebird
11999,0,107,2.7,2,0,33,,,,,yes,2008,Rexton II
7500,1,121,1.6,0,2,17,,,,,yes,2008,Lacetti
3700,5,121,1.9,2,2,7,,,,,yes,1993,Golf III
9300,2,200,1.6,2,2,7,,,,,yes,2011,Caddy пасс.
1185.6,5,160,2,1,2,4,,,,,yes,1987,25
2350,2,380,1.9,2,2,4,,,,,no,2003,Espace
6700,5,95,1.4,1,2,12,,,,,yes,2008,Rio
14300,1,149,3.5,1,1,22,,,,,yes,2007,G35
550,1,130,1.5,1,2,54,,,,,yes,1994,2141
145000,0,1,6.2,1,0,45,,,,,yes,2016,Escalade
10400,1,123,2,1,2,11,,,,,yes,2009,Lancer X
22000,4,138,4.8,1,1,5,,,,,yes,2007,650
9500,5,116,1.4,1,2,0,,,,,yes,2011,Fiesta
11500,1,100,2,0,2,21,,,,,yes,2009,6
1900,3,250,2,2,2,16,,,,,no,2000,Vectra B
10650,2,130,2,2,2,7,,,,,yes,2011,T5 (Transporter) груз
1150,5,250,1.4,1,2,4,,,,,yes,1987,5
1000,1,290,1.7,4,1,31,,,,,yes,1986,340
17900,0,87,3.8,0,0,11,,,,,yes,2008,Pajero Wagon
7300,0,48,2.4,1,,42,,,,,yes,2008,Tiggo
87777,4,3,3.8,1,0,2,,,,,yes,2010,GT-R
63500,0,4,3,1,0,13,,,,,yes,2015,Macan
4100,1,400,2,2,1,1,,,,,yes,1987,190
13300,0,140,2.4,1,0,14,,,,,yes,2007,Rav 4
6100,1,91,1.6,1,2,78,,,,,yes,2008,Saibao
5050,5,138,1,1,2,14,,,,,yes,2001,Yaris
2800,1,226,1.5,0,2,19,,,,,yes,2005,Lanos
8350,4,46,1,1,,27,,,,,yes,2012,Fortwo
2900,1,150,1.8,1,2,79,,,,,yes,2008,Maple C81
6200,1,70,1.5,1,2,44,,,,,yes,2012,F3
5800,1,104,1.6,0,2,17,,,,,yes,2009,Aveo
8200,4,326,2.5,2,0,8,,,,,yes,2002,A6
18900,4,111,2.5,1,1,1,,,,,yes,2009,C-Class
3900,3,370,2,0,1,16,,,,,yes,1994,Omega
1550,4,245,2,1,2,4,,,,,no,1998,Megane
5950,1,109,1.4,1,2,15,,,,,yes,2008,Accent
3300,2,178,1.9,2,2,0,,,,,yes,2000,Galaxy
16500,1,190,2.2,2,1,1,,,,,yes,2007,C-Class
2700,4,287,2.5,2,1,5,,,,,no,1998,525
13500,0,105,3.5,1,0,9,,,,,yes,2006,Pacifica
4600,1,122,1.6,4,2,25,,,,,yes,2008,2170
8800,1,86,1.9,2,2,18,,,,,yes,2007,Superb
5000,4,200,2,1,1,1,,,,,yes,1998,CLK 200
15000,3,69,1.4,1,2,7,,,,,yes,2012,Touran
0,1,43,3,1,,5,,,,,yes,2011,535
4500,1,133,1.5,0,2,17,,,,,yes,2004,Aveo
8350,1,180,2.4,1,2,35,,,,,yes,2008,Avenger
11990,2,21,1.4,1,2,0,,,,,yes,2013,B-Max
2900,1,309,1.6,0,2,19,,,,,yes,1998,Nubira
6400,5,117,1.3,1,2,29,,,,,yes,2006,Swift
1600,3,185,1.3,1,2,11,,,,,no,2000,Space Star
25500,0,200,4,2,0,1,,,,,yes,2007,GL 420
2399,2,120,2.5,0,1,50,,,,,yes,2008,2752 Соболь
8999,3,190,2.7,0,0,8,,,,,yes,2004,A6 Allroad
10200,2,253,2.5,2,2,7,,,,,yes,2008,T5 (Transporter) пасс.
4099,1,50,2.5,1,1,5,,,,,yes,1988,520
10799,0,140,2,1,0,24,,,,,yes,2008,Forester
16699,4,133,4,1,1,0,,,,,yes,2008,Mustang
3999,0,440,2,2,2,0,,,,,yes,2003,Transit груз.
12899,0,49,2.7,1,0,15,,,,,yes,2008,Tucson
7150,2,117,1.5,2,2,2,,,,,yes,2011,NV
20000,0,250,4.2,2,0,14,,,,,yes,2000,Land Cruiser 100
703.95,1,20,1.3,1,1,25,,,,,yes,1985,2106
3100,5,275,1.2,1,2,4,,,,,yes,1991,Clio
8899,3,134,2.5,1,0,24,,,,,yes,2006,Outback
1500,5,230,1.2,1,2,38,,,,,yes,2005,1103 Славута
11500,2,180,2,2,2,34,,,,,yes,2010,Jumpy пасс.
1900,1,1,NA,4,,25,,,,,yes,2003,2107
1750,1,100,1.2,1,2,38,,,,,yes,2005,1103 Славута
3500,1,313,2.5,2,1,5,,,,,yes,1994,325
2900,1,281,1.6,1,2,16,,,,,yes,1990,Vectra A
8800,1,71,2,1,2,15,,,,,yes,2007,Sonata
10100,2,64,2,2,2,4,,,,,yes,2014,Trafic груз.
11800,0,133,2.5,2,0,12,,,,,yes,2007,Sorento
64900,0,73,3,2,0,5,,,,,yes,2013,X6 M
9100,2,93,2,2,2,2,,,,,yes,2013,Primastar груз.
3200,1,107,NA,0,2,19,,,,,yes,2009,Sens
6200,1,450,4.2,0,1,1,,,,,yes,1997,S 420
1600,1,230,1.3,1,1,25,,,,,yes,1987,2106
4800,1,74,1.5,0,2,38,,,,,yes,2011,Forza
6350,1,179,2.2,2,2,20,,,,,no,2006,ES 200
3000,1,267,2.5,2,2,8,,,,,no,1999,A6
19999,0,145,3,2,0,2,,,,,yes,2008,Patrol
4000,1,240,2,0,2,19,,,,,yes,1999,Leganza
5000,3,34,1.5,2,2,4,,,,,yes,2013,Logan
3700,1,65,1.3,1,2,38,,,,,yes,2012,Sens
9000,2,275,2.5,2,2,7,,,,,yes,2002,T4 (Transporter) пасс.
980,1,80,2.5,0,,50,,,,,yes,2004,3110
3999,5,152,1,1,2,7,,,,,yes,2000,Lupo
5950,0,2,1.7,1,0,53,,,,,yes,2004,1301
9300,4,135,2,1,2,28,,,,,yes,2005,307
3100,1,94,1.6,0,2,42,,,,,yes,2008,Amulet
99000,1,0,3,1,0,1,,,,,yes,2016,CLS 400
42000,0,97,4,1,0,14,,,,,yes,2010,4Runner
7250,1,300,2.8,1,1,5,,,,,yes,1999,528
9000,4,156,2,2,2,16,,,,,yes,2007,Viv66 груз.
850,1,72,1.3,1,1,25,,,,,yes,1977,2101
14000,0,165,3.5,1,0,2,,,,,yes,2008,Murano
86700,0,6,3.8,1,0,36,,,,,yes,2011,Wrangler
5600,3,112,1.5,2,2,4,,,,,yes,2006,Kangoo пасс.
5500,1,100,99.99,1,0,1,,,,,yes,2007,S 550
10550,2,195,2,2,2,4,,,,,yes,2011,Trafic груз.
285000,0,0,5,1,0,6,,,,,yes,2016,Range 48
8200,4,199,2.2,2,2,1,,,,,yes,2001,Vito пасс.
7499,1,107,2.5,1,2,17,,,,,yes,2007,Epica
42000,0,128,4.4,1,0,5,,,,,yes,2011,X5 M
14200,0,155,3,0,0,11,,,,,yes,2007,Outlander XL
12000,4,16,1,1,1,27,,,,,yes,2014,Fortwo
109999,0,0,3,2,0,6,,,,,yes,2016,Range 48 Sport
4800,3,178,99.99,0,2,29,,,,,yes,2001,Ignis
0,4,0,4.7,1,0,1,,,,,yes,2016,S 500
3700,1,190,NA,0,2,19,,,,,yes,2007,Lanos
10200,1,102,2,0,2,11,,,,,yes,2008,Lancer X
4900,1,111,1.5,0,2,17,,,,,yes,2006,Aveo
7300,1,75,1.6,0,2,17,,,,,yes,2012,Lacetti
10700,2,274,2.5,2,2,7,,,,,yes,2001,T4 (Transporter) пасс.
13820,1,0,1.4,1,2,30,,,,,yes,2016,Tipo
7700,2,228,1.9,2,2,7,,,,,yes,2006,Caddy пасс.
15000,0,85,4.8,1,0,5,,,,,no,2010,X5
3600,2,199,1.9,2,2,4,,,,,yes,2000,Kangoo пасс.
10000,1,58,1.5,1,2,19,,,,,yes,2014,Gentra
46500,0,35,3.5,1,0,20,,,,,yes,2013,RX 350
24500,1,180,3.2,2,1,1,,,,,yes,2008,S 320
1850,1,250,2.5,2,2,8,,,,,no,1999,A4
3300,2,256,1.5,2,2,4,,,,,yes,2005,Kangoo груз.
8900,1,240,2,2,1,5,,,,,yes,2001,320
7500,2,117,1.4,2,2,28,,,,,yes,2009,Bipper пасс.
8400,5,84,1.5,2,2,4,,,,,yes,2011,Kangoo пасс.
7300,1,120,1.8,1,2,17,,,,,yes,2008,Lacetti
5000,4,290,1.9,2,2,30,,,,,yes,2003,Doblo пасс.
9600,5,84,1.8,1,2,18,,,,,yes,2006,Octavia Tour
4950,2,346,2.5,2,2,9,,,,,yes,2000,Voyager
59999,1,11,4.7,1,0,1,,,,,yes,2012,CLS 500
1700,2,180,2.46,1,1,50,,,,,yes,2000,32213
4100,2,270,1.9,2,2,30,,,,,yes,1999,Scudo пасс.
18500,1,84,2.5,1,1,22,,,,,yes,2010,G25
14199,4,165,2.2,2,2,0,,,,,yes,2013,Transit Custom
8500,1,135,2.3,1,0,21,,,,,yes,2008,6 MPS
30900,0,0,2,1,0,15,,,,,yes,2016,Tucson
8000,0,100,2.2,0,0,37,,,,,yes,2008,Safe
2450,3,290,1.4,1,2,16,,,,,yes,1994,Astra F
9800,2,196,1.6,2,2,7,,,,,yes,2011,Caddy груз.
8900,5,35,1.8,0,,41,,,,,yes,2014,E72rand 7 (EC7)
1700,5,500,1.3,1,2,25,,,,,yes,1986,2108
6700,1,54,1.4,1,2,15,,,,,yes,2008,Accent
12500,0,230,3.2,0,0,7,,,,,yes,2003,Touareg
15000,1,123,2,1,2,16,,,,,yes,2009,Insignia
38300,0,130,5.7,0,0,14,,,,,yes,2009,Land Cruiser 200
13000,0,155,2.5,2,0,12,,,,,yes,2008,Sorento
370.5,1,3,1.1,1,1,38,,,,,yes,1989,968
14990,0,280,4.2,2,0,14,,,,,yes,2000,Land Cruiser 100
41999,4,69,3.8,1,1,13,,,,,yes,2007,911
7999,4,254,2.2,2,2,0,,,,,yes,2011,Transit груз.
32000,1,0,2,1,2,21,,,,,yes,2016,6
53500,1,108,6,1,0,32,,,,,yes,2008,Continental
5750,5,160,1,1,2,14,,,,,yes,2006,Yaris
41900,2,0,2.5,2,1,14,,,,,yes,2016,Hiace пасс.
18500,1,1,NA,4,,3,,,,,yes,2016,City
6200,0,89,1.7,1,0,25,,,,,yes,2009,2121
8499,4,161,2.2,2,2,0,,,,,yes,2011,Transit груз.
1650,5,129,1.1,0,2,38,,,,,yes,1999,1103 Славута
0,0,0,2.2,2,0,15,,,,,yes,2016,Santa FE
8399,5,129,1.3,2,2,16,,,,,yes,2007,Astra H
10500,4,228,2.2,2,2,0,,,,,yes,2011,Transit груз.
19000,0,55,4.5,0,0,22,,,,,yes,2007,FX 45
3650,1,34,1.6,1,2,60,,,,,yes,2009,520
0,0,0,2,2,0,15,,,,,yes,2016,Tucson
124000,0,0,4,1,0,1,,,,,yes,2016,GLS 400
57000,0,0,2.2,2,0,6,,,,,yes,2016,Discovery Sport
4150,4,125,0.6,1,1,27,,,,,yes,2002,Fortwo
29000,1,98,3.7,1,0,22,,,,,yes,2013,M37
4100,4,220,0.6,1,1,27,,,,,yes,2001,Fortwo
2900,1,300,2.5,1,2,31,,,,,yes,1993,850
4300,5,80,0.6,1,,27,,,,,yes,2000,City
7000,3,112,1.4,4,2,30,,,,,yes,2007,Doblo Panorama
1999,1,70,2.4,4,1,50,,,,,yes,1991,2410
10500,5,30,1.4,1,2,0,,,,,yes,2011,Fiesta
3200,4,3,0.6,1,1,27,,,,,yes,1999,Forfour
14500,3,229,2,2,2,7,,,,,yes,2009,Passat B6
7850,5,70,1.3,1,2,3,,,,,yes,2011,Jazz
8300,5,136,1.6,1,2,14,,,,,yes,2007,Corolla
34999,1,150,2.8,1,,1,,,,,yes,1969,S 280
10300,1,55,1.6,1,2,12,,,,,yes,2013,Rio
13500,2,259,3,2,1,1,,,,,yes,2007,Vito пасс.
1999,5,87,1.8,2,2,28,,,,,yes,1988,205
160000,4,8,4.6,1,0,1,,,,,yes,2015,S 500
5300,2,342,2.5,2,1,15,,,,,yes,2000,H 200 груз.
31500,2,95,2.2,2,1,1,,,,,yes,2013,Vito пасс.
12800,1,118,1.8,1,2,18,,,,,yes,2010,Octavia A5
2999,1,114,1.5,0,2,25,,,,,yes,2005,21099
3900,5,90,1.6,1,2,25,,,,,yes,2011,2172
10500,4,119,1.4,2,2,40,,,,,yes,2003,One
65000,4,0,2,1,1,17,,,,,yes,2016,Cam66
3700,1,58,2,1,2,42,,,,,yes,2007,Elara
7200,1,56,3,4,1,2,,,,,yes,1998,Gloria
1400,1,82,1.6,0,2,0,,,,,yes,1991,Orion
4600,2,299,2,2,2,34,,,,,yes,2005,Berlingo пасс.
16999,5,96,2.5,1,0,24,,,,,yes,2008,Impreza WRX STI
24555,0,152,4.7,0,0,20,,,,,yes,2007,LX 470
8200,5,157,1.6,1,2,7,,,,,yes,2008,Golf Plus
12777,0,102,2,1,0,15,,,,,yes,2008,Tucson
6000,1,150,1.8,0,2,11,,,,,yes,2004,Virage
2850,5,127,NA,1,2,41,,,,,yes,2003,SuperNova
6350,2,153,3.5,4,1,2,,,,,no,2004,Elgrand
1990,5,230,1.7,4,2,1,,,,,no,2001,A 170
500,1,350,2,1,1,16,,,,,yes,1990,Omega
4000,5,367,1.6,0,2,11,,,,,yes,1997,Cari79
3100,5,311,1.6,0,0,7,,,,,yes,1986,Golf II
17500,0,168,4,0,0,14,,,,,yes,2004,Land Cruiser Prado
5800,2,368,2.2,2,2,1,,,,,yes,2000,Vito пасс.
850,0,111,1.6,1,0,25,,,,,yes,1981,2121
4300,4,280,2.5,1,1,5,,,,,yes,1985,325
4500,4,79,2.28,1,1,70,,,,,yes,2007,BDD
16200,5,35,NA,4,2,2,,,,,yes,2015,Leaf
15000,2,31,1.5,2,2,0,,,,,yes,2015,Tourneo Courier
3200,1,320,1.8,0,2,7,,,,,yes,1990,Passat B3
9500,5,62,1.2,2,2,7,,,,,yes,2011,Polo
5500,1,160,1.4,0,2,39,,,,,yes,2006,Cordoba
2750,5,1,1.5,1,2,25,,,,,yes,2006,21093
2550,3,220,1.6,0,2,30,,,,,no,2003,Stilo
6800,2,140,4.3,1,1,17,,,,,yes,2004,Astro пасс.
6880,5,25,1.5,1,2,38,,,,,yes,2014,Vida
23700,0,117,2,2,1,5,,,,,yes,2010,X1
2200,0,76,2.4,0,0,56,,,,,yes,1976,469
40000,0,48,4.4,1,0,5,,,,,yes,2009,X6
7200,5,160,1.6,1,2,16,,,,,yes,2005,Astra H
19500,0,143,3,2,0,36,,,,,yes,2008,Grand Cherokee
703.95,1,30,1.3,1,1,25,,,,,yes,1986,2106
51000,1,119,4.7,1,0,1,,,,,yes,2012,S 500
9400,1,140,1.6,1,2,14,,,,,yes,2008,Corolla
8500,5,66,1.4,1,2,18,,,,,yes,2013,Fabia
8500,5,76,1.1,1,2,15,,,,,yes,2011,i10
9500,5,77,1.6,1,2,4,,,,,yes,2011,Megane
10300,0,231,2.7,1,0,29,,,,,yes,2007,Grand Vitara
10600,1,204,1.8,4,2,14,,,,,yes,2008,Avensis
13800,1,125,1.8,1,2,18,,,,,yes,2012,Octavia A5
7300,5,131,1.4,1,2,18,,,,,yes,2011,Fabia
9500,1,89,1.6,1,2,4,,,,,yes,2012,Fluence
10400,1,144,1.3,1,2,14,,,,,yes,2012,Corolla
12900,0,89,2.5,1,0,4,,,,,yes,2010,Koleos
9900,1,73,1.6,1,2,0,,,,,yes,2011,Focus
8900,1,236,2.4,0,,9,,,,,yes,2008,Sebring
8600,1,87,1.6,1,2,18,,,,,yes,2009,Octavia Tour
12700,3,90,2,1,0,15,,,,,yes,2012,Tucson
11900,0,7,2,0,2,74,,,,,yes,2014,S5
37500,0,110,4.4,1,0,5,,,,,yes,2011,X6
13500,3,90,1.8,1,0,18,,,,,yes,2011,Yeti
4490,2,375,1.3,2,2,30,,,,,yes,2008,Doblo груз.
5100,3,270,1.7,2,2,16,,,,,yes,2003,Astra G
16600,5,30,NA,4,2,0,,,,,yes,2013,Focus Electric
7000,1,370,2.2,1,1,1,,,,,yes,1995,E-Class
12600,1,87,1.6,1,2,15,,,,,yes,2012,Elantra
2500,1,260,1.79,1,2,4,,,,,yes,1994,19
7700,1,312,2.4,1,2,31,,,,,yes,2000,S80
20500,0,143,4.6,1,0,45,,,,,yes,2006,SRX
5500,5,157,1.5,1,2,17,,,,,yes,2008,Aveo
9000,5,1,1.6,1,2,42,,,,,yes,2011,M11
0,1,375,2,1,2,19,,,,,yes,1996,Espero
3500,0,190,1.6,0,0,29,,,,,yes,1992,Vitara
20900,0,185,4.2,1,0,8,,,,,yes,2006,Q7
45000,0,83,2.4,2,0,6,,,,,yes,2008,Defender
68900,4,1,5,1,1,0,,,,,yes,2016,Mustang GT
10999,1,1,1.4,1,2,16,,,,,yes,2008,Astra G
17500,5,800,1.4,1,2,26,,,,,yes,2012,Giulietta
1850,1,42,1.6,0,1,25,,,,,yes,2004,2107
12700,5,140,1.7,0,2,1,,,,,yes,2007,B 170
1999,2,168,1.8,1,2,11,,,,,no,2001,Space Star
1100,5,166,1.6,1,2,19,,,,,no,1999,Lanos
6999,1,132,1.6,0,2,17,,,,,yes,2007,Aveo
16030,1,90,2.5,0,2,14,,,,,yes,2012,Camry
44700,2,120,3.5,1,0,17,,,,,yes,2013,Express пасс.
44700,2,120,3.5,1,0,7,,,,,yes,2013,Sharan
9000,5,47,1.4,2,2,0,,,,,yes,2012,Fiesta
4900,1,107,1.5,1,2,17,,,,,yes,2007,Aveo
1700,1,73,1.5,1,1,25,,,,,yes,2004,2107
2800,3,209,1.6,1,2,25,,,,,yes,2005,2111
16999,0,170,3,2,0,36,,,,,yes,2005,Grand Cherokee
10500,5,90,1.8,1,2,3,,,,,yes,2008,Civic
5000,1,30,1.6,1,2,69,,,,,yes,2014,2110
16200,0,281,4.2,2,0,14,,,,,yes,1999,Land Cruiser 100
1000,5,230,1.5,1,2,30,,,,,yes,1988,Uno
